"Year","Plot","SpeciesID","TotalAbundance","Onset","Peak","End","Duration","Onset_DOY","Peak_DOY","End_DOY","Onset_Temp","Peak_Temp","End_Temp"
2010,"Art5","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Collembola",1031,163.996772061776,200.569359114155,230.176671468842,66.1798994070665,160,178,201,-1.49291666666667,1.26527777777778,4.64152777777778
2010,"Art5","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Culicidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Dictynidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Empididae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Ichneumonidae",96,188.550183104324,214.19608313935,232.5066795492,43.9564964448764,178,201,224,1.26527777777778,4.64152777777778,6.68458333333333
2010,"Art5","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Linyphiidae",48,NA,NA,NA,NA,156,172,216,-1.84791666666667,-0.225694444444444,5.89180555555556
2010,"Art5","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Lycosidae",374,168.001256316877,191.574851836737,216.295405450407,48.29414913353,159,179,211,-1.61430555555556,1.45194444444444,5.19777777777778
2010,"Art5","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Lygaeidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","MYSC",341,170.768549751944,183.151802295218,195.46412451155,24.6955747596055,168,180,195,-0.835,1.65138888888889,4.27402777777778
2010,"Art5","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Noctuidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Nymphalidae",10,NA,NA,NA,NA,188,198,208,3.13652777777778,4.49125,4.87111111111111
2010,"Art5","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Phoridae",1086,186.648028030428,204.109776566138,223.721355115764,37.0733270853354,187,200,212,3.07722222222222,4.49430555555556,5.29277777777778
2010,"Art5","Pieridae ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","PieridaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Scathophagidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Syrphidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Tachinidae",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Thomisidae",59,168.484738933723,190.327595951971,212.538088165029,44.0533492313058,163,190,218,-1.135,3.52319444444444,6.06319444444444
2010,"Art5","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Tipulidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Tipuloidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art5","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Acari",0,NA,NA,NA,NA,165,179,202,-1.16986111111111,1.45194444444444,4.72361111111111
2010,"Art6","Agromyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","ANMU",0,NA,NA,NA,NA,164,181,204,-1.15055555555556,1.87013888888889,4.81930555555556
2010,"Art6","Aphidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Braconidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Calliphoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Chalcidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","CHCE",0,NA,NA,NA,NA,160,175,197,-1.49291666666667,0.447222222222222,4.56541666666667
2010,"Art6","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Coccoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Collembola",0,NA,NA,NA,NA,158,171,192,-1.81236111111111,-0.32375,3.73805555555556
2010,"Art6","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Culicidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Dictynidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Ichneumonidae",0,NA,NA,NA,NA,209,223,234,4.99472222222222,6.59944444444444,6.75375
2010,"Art6","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Linyphiidae",0,NA,NA,NA,NA,155,171,201,-1.81652777777778,-0.32375,4.64152777777778
2010,"Art6","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Lycosidae",0,NA,NA,NA,NA,164,183,209,-1.15055555555556,2.51291666666667,4.99472222222222
2010,"Art6","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","MYSC",0,NA,NA,NA,NA,189,197,203,3.23875,4.56541666666667,4.73444444444444
2010,"Art6","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Noctuidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Nymphalidae",0,NA,NA,NA,NA,202,210,218,4.72361111111111,5.08861111111111,6.06319444444444
2010,"Art6","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Phoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","PieridaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Scathophagidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Syrphidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Tachinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Thomisidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art6","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Acari",1583,177.10081152444,204.639667662165,227.949472245465,50.848660721025,171,193,217,-0.32375,3.87833333333333,5.94555555555556
2010,"Art7","Agromyzidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","ANMU",791,172.404439188639,193.082440952207,213.842254890263,41.4378157016241,166,188,209,-1.17166666666667,3.13652777777778,4.99472222222222
2010,"Art7","Aphidoidea",2,NA,NA,NA,NA,180,210,231,1.65138888888889,5.08861111111111,6.63694444444444
2010,"Art7","Apidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Braconidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Calliphoridae",5,NA,NA,NA,NA,146,171,225,-4.19333333333333,-0.32375,6.68694444444444
2010,"Art7","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Ceraphronoidea",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Chalcidoidea",4,NA,NA,NA,NA,174,197,216,0.189305555555556,4.56541666666667,5.89180555555556
2010,"Art7","CHCE",106,167.144631584545,185.031964914931,203.259853916194,36.1152223316488,160,175,196,-1.49291666666667,0.447222222222222,4.49361111111111
2010,"Art7","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Coccoidea",5,NA,NA,NA,NA,182,201,218,2.24555555555556,4.64152777777778,6.06319444444444
2010,"Art7","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Collembola",264,163.034422784441,217.00833515633,234.65047591342,71.6160531289786,158,177,203,-1.81236111111111,1.10652777777778,4.73444444444444
2010,"Art7","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Culicidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Dictynidae",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Empididae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Hymenoptera",0,NA,NA,NA,NA,168,195,214,-0.835,4.27402777777778,5.64041666666667
2010,"Art7","Ichneumonidae",94,185.311517663789,213.103359229642,232.390743486246,47.0792258224564,178,200,221,1.26527777777778,4.49430555555556,6.50222222222222
2010,"Art7","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Linyphiidae",8,NA,NA,NA,NA,157,172,203,-1.82763888888889,-0.225694444444444,4.73444444444444
2010,"Art7","Lycaenidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Lycosidae",280,167.15458246797,194.278476597452,221.719707346521,54.5651248785509,160,181,214,-1.49291666666667,1.87013888888889,5.64041666666667
2010,"Art7","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Lygaeidae",1,NA,NA,NA,NA,182,213,234,2.24555555555556,5.44513888888889,6.75375
2010,"Art7","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","MYSC",218,165.94786351734,180.339205155023,194.480204658266,28.5323411409258,163,174,187,-1.135,0.189305555555556,3.07722222222222
2010,"Art7","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Noctuidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Nymphalidae",3,NA,NA,NA,NA,194,204,214,4.03902777777778,4.81930555555556,5.64041666666667
2010,"Art7","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Phoridae",889,193.022105382454,214.431647762165,231.777824408208,38.7557190257541,190,202,216,3.52319444444444,4.72361111111111,5.89180555555556
2010,"Art7","Pieridae ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","PieridaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Scathophagidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Syrphidae",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Tachinidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Thomisidae",56,161.598797575533,188.646765592113,222.385594860609,60.7867972850761,161,186,216,-1.29902777777778,2.94208333333333,5.89180555555556
2010,"Art7","Thysanoptera",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Tipulidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Art7","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Acari",16,NA,NA,NA,NA,168,187,208,-1.0325,3.05444444444444,5.47527777777778
2011,"Art1","Agromyzidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","ANMU",1215,177.598535257595,193.684084369823,212.473077813114,34.8745425555186,167,183,204,-1.32388888888889,2.83083333333333,5.28402777777778
2011,"Art1","Aphidoidea",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Apidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Braconidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Calliphoridae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Cecidomyiidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Ceraphronoidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Chalcidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","CHCE",6684,161.207607739059,185.653153036348,216.910519715937,55.7029119768781,160,172,184,-2.38236111111111,0.200555555555556,2.91222222222222
2011,"Art1","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Coccoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Collembola",6,NA,NA,NA,NA,167,188,211,-1.32388888888889,3.19930555555556,5.73652777777778
2011,"Art1","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Culicidae",62,183.858592122026,198.368499642597,213.315427826495,29.4568357044692,178,191,204,1.88236111111111,3.44319444444444,5.28402777777778
2011,"Art1","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Dictynidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Empididae",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Geometridae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Heleomyzidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Ichneumonidae",98,184.119053363459,194.413209338992,206.147617773855,22.0285644103957,182,194,207,2.63236111111111,4.00166666666667,5.31083333333333
2011,"Art1","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Linyphiidae",21,NA,NA,NA,NA,150,169,205,-4.06236111111111,-0.771944444444444,5.41416666666667
2011,"Art1","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Lycosidae",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Lygaeidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","MYSC",113,163.677440399852,188.985430331379,216.558640384314,52.8811999844613,162,175,189,-2.30805555555556,1.17708333333333,3.23333333333333
2011,"Art1","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Noctuidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Nymphalidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Phoridae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","PieridaeÂ ",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Psylloidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Scathophagidae",25,NA,NA,NA,NA,146,160,187,-4.56083333333333,-2.38236111111111,3.05444444444444
2011,"Art1","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Syrphidae",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Tachinidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Thomisidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Thysanoptera",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Tipulidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Trichoceridae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art1","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art2","Acari",1997,166.629409372783,181.046872096185,196.025808889153,29.3963995163697,162,180,205,-2.30805555555556,2.25277777777778,5.41416666666667
2011,"Art2","Agromyzidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art2","ANMU",925,169.070872592285,184.467917144356,200.888148393963,31.8172758016783,164,181,198,-2.27694444444444,2.34152777777778,4.8225
2011,"Art2","Aphidoidea",26,NA,NA,NA,NA,170,192,215,-0.46,3.60097222222222,6.37819444444444
2011,"Art2","Apidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Art2","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
