"Year","Plot","SpeciesID","Onset","Peak","End","Duration","Onset_Temp","Peak_Temp","End_Temp","Snowmelt"
2011,"Art3","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Chalcidoidea",209,220,232,22,5.397083,6.411806,7.307778,161
2011,"Art3","CHCE",178,191,203,26,1.743472,3.233333,5.301944,161
2011,"Art3","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Coccoidea",NA,NA,NA,NA,2.087222,4.001667,6.411806,161
2011,"Art3","Coleoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Collembola",166,186,206,40,-1.652639,3.054444,6.390833,161
2011,"Art3","Copepoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Culicidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Dictynidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Diptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Empididae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Ephydridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Faniidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Geometridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Hemiptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Ichneumonidae",NA,NA,NA,NA,3.443194,5.588056,7.213056,161
2011,"Art3","Latridiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Linyphiidae",NA,NA,NA,NA,-1.323889,4.001667,6.993056,161
2011,"Art3","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Lycosidae",165,194,223,58,-2.276944,2.950972,6.378194,161
2011,"Art3","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","MYSC",NA,NA,NA,NA,2.912222,4.001667,5.414167,161
2011,"Art3","Nematoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Noctuidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Notostraca",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Nymphalidae",NA,NA,NA,NA,3.054444,4.8225,6.159306,161
2011,"Art3","Ostracoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Phoridae",212,222,230,17,5.489167,6.411806,7.487778,161
2011,"Art3","Pieridae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Piophilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Platygastridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Plutellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Psocoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Psylloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Scelionidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Syrphidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Tachinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Tardigrada",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Thomisidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Tipulidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Tortricidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art3","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Acari",166,201,230,64,0.2005556,4.277917,7.388056,161
2011,"Art4","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","ANMU",168,187,206,38,1.177083,3.600972,6.159306,161
2011,"Art4","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Apidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Aranea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Braconidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Chalcidoidea",NA,NA,NA,NA,5.284028,6.390833,7.307778,161
2011,"Art4","CHCE",170,189,207,37,0.5234722,2.950972,5.301944,161
2011,"Art4","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Coccoidea",NA,NA,NA,NA,2.912222,5.053333,6.411806,161
2011,"Art4","Coleoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Collembola",163,186,210,47,-0.7719444,3.199306,6.378194,161
2011,"Art4","Copepoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Culicidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Dictynidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Diptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Empididae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Ephydridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Faniidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Geometridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Hemiptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Ichneumonidae",NA,NA,NA,NA,3.319167,5.475278,7.213056,161
2011,"Art4","Latridiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Linyphiidae",157,202,234,77,-1.652639,3.233333,6.993056,161
2011,"Art4","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Lycosidae",163,189,217,53,-0.7719444,3.233333,7.073611,161
2011,"Art4","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","MYSC",NA,NA,NA,NA,2.830833,3.863611,5.414167,161
2011,"Art4","Nematoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Noctuidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Notostraca",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Nymphalidae",NA,NA,NA,NA,4.8225,5.475278,6.831806,161
2011,"Art4","Ostracoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Phoridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Pieridae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Piophilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Platygastridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Plutellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Psocoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Psylloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Scelionidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Syrphidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Tachinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Tardigrada",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Thomisidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Tipulidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Tortricidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art4","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Acari",167,188,214,47,-0.1445833,4.001667,6.463333,161
2011,"Art5","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","ANMU",171,188,206,35,-1.0325,3.199306,5.489167,161
2011,"Art5","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Apidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Aranea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Braconidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Chalcidoidea",NA,NA,NA,NA,3.233333,5.310833,7.304722,161
2011,"Art5","CHCE",164,183,207,43,-2.371389,1.882361,4.277917,161
2011,"Art5","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Coccoidea",203,213,223,20,3.863611,5.414167,7.180833,161
2011,"Art5","Coleoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Collembola",165,183,206,42,-2.371389,2.912222,5.152361,161
2011,"Art5","Copepoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Culicidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Dictynidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Diptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Empididae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Ephydridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Faniidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Geometridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Hemiptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Ichneumonidae",184,200,220,35,2.632361,5.374167,7.4525,161
2011,"Art5","Latridiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Linyphiidae",156,179,231,75,-2.726528,2.341528,7.180833,161
2011,"Art5","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Lycosidae",163,185,213,50,-2.382361,2.341528,6.3775,161
2011,"Art5","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","MYSC",173,184,194,21,-0.1445833,2.955,4.533611,161
2011,"Art5","Nematoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Noctuidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Notostraca",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Nymphalidae",NA,NA,NA,NA,3.233333,5.065278,5.475278,161
2011,"Art5","Ostracoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Phoridae",187,196,206,18,3.054444,5.053333,6.159306,161
2011,"Art5","Pieridae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Piophilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Platygastridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Plutellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Psocoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Psylloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Scelionidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Syrphidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Tachinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Tardigrada",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Thomisidae",NA,NA,NA,NA,-2.276944,3.319167,6.831806,161
2011,"Art5","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Tipulidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Tortricidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art5","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Acari",NA,NA,NA,NA,3.233333,5.374167,7.304722,161
2011,"Art6","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","ANMU",NA,NA,NA,NA,2.252778,3.863611,5.588056,161
2011,"Art6","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Apidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Aranea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Braconidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Chalcidoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","CHCE",NA,NA,NA,NA,1.177083,2.912222,4.8225,161
2011,"Art6","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Coccoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Coleoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Collembola",NA,NA,NA,NA,2.252778,3.600972,5.489167,161
2011,"Art6","Copepoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Culicidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Dictynidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Diptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Empididae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Ephydridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Faniidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Geometridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Hemiptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Ichneumonidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Latridiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Linyphiidae",NA,NA,NA,NA,-1.323889,1.743472,5.284028,161
2011,"Art6","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Lycosidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","MYSC",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Nematoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Noctuidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Notostraca",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Nymphalidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Ostracoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Phoridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Pieridae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Piophilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Platygastridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Plutellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Psocoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Psylloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Scelionidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Syrphidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Tachinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Tardigrada",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Thomisidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Tipulidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Tortricidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art6","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Acari",173,195,220,47,-0.1445833,4.001667,6.634028,161
2011,"Art7","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","ANMU",170,188,208,38,-1.0325,3.199306,5.475278,161
2011,"Art7","Aphidoidea",NA,NA,NA,NA,2.912222,5.414167,7.307778,161
2011,"Art7","Apidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Aranea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Braconidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Chalcidoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","CHCE",166,183,201,35,-2.350694,2.087222,4.533611,161
2011,"Art7","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Coccoidea",198,208,218,20,2.830833,4.8225,6.463333,161
2011,"Art7","Coleoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Collembola",160,177,202,43,-2.549861,2.830833,5.374167,161
2011,"Art7","Copepoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Culicidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Dictynidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Diptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Empididae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Ephydridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Faniidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Geometridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Hemiptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Ichneumonidae",187,207,228,41,2.087222,5.053333,6.634028,161
2011,"Art7","Latridiidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Linyphiidae",NA,NA,NA,NA,-2.726528,2.252778,6.411806,161
2011,"Art7","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Lycosidae",163,191,223,61,-2.350694,2.632361,6.390833,161
2011,"Art7","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","MYSC",172,185,199,27,-2.025,2.087222,3.319167,161
2011,"Art7","Nematoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Noctuidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Notostraca",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Nymphalidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Ostracoda",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Phoridae",193,210,227,33,3.319167,5.301944,6.411806,161
2011,"Art7","Pieridae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Piophilidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Platygastridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Plutellidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Psocoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Psylloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Scelionidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Syrphidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Tachinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Tardigrada",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Thomisidae",161,188,223,62,-2.350694,2.950972,6.390833,161
2011,"Art7","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Tipulidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Tortricidae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,161
2011,"Art7","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,161
2012,"Art1","Acari",166,184,201,35,-0.3695833,3.049444,6.859861,179
2012,"Art1","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","ANMU",164,185,207,43,-0.1269444,2.971111,6.648194,179
2012,"Art1","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Apidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Aranea",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Braconidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Chalcidoidea",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","CHCE",167,180,191,25,-2.780694,1.195556,3.057222,179
2012,"Art1","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Coccoidea",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Coleoptera",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Collembola",NA,NA,NA,NA,0.4066667,3.464306,7.780556,179
2012,"Art1","Copepoda",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Culicidae",185,203,220,35,2.934583,4.546528,6.643889,179
2012,"Art1","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Dictynidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Diptera",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Empididae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Ephydridae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Faniidae",NA,NA,NA,NA,NA,NA,NA,179
2012,"Art1","Geometridae",NA,NA,NA,NA,NA,NA,NA,179
